1.0007810e+05, 1.8200090e+03, -8.3941430e+01
7.9453130e+04, 1.8218420e+03, -7.1518500e+01
6.3140620e+04, 1.8233550e+03, -6.2847100e+01
5.0203120e+04, 1.8250440e+03, -5.7466450e+01
3.9890620e+04, 1.8268130e+03, -5.4534910e+01
3.1640630e+04, 1.8280490e+03, -5.3478820e+01
2.5171880e+04, 1.8313820e+03, -5.5567300e+01
2.0015620e+04, 1.8334420e+03, -5.8804250e+01
1.5890620e+04, 1.8367640e+03, -6.4472570e+01
1.2609380e+04, 1.8403200e+03, -7.2424550e+01
1.0078130e+04, 1.8441780e+03, -8.2781390e+01
8.0156250e+03, 1.8490140e+03, -9.6394200e+01
6.3281250e+03, 1.8550260e+03, -1.1411740e+02
5.0156250e+03, 1.8613300e+03, -1.3638760e+02
3.9843750e+03, 1.8704620e+03, -1.6143890e+02
3.1709560e+03, 1.8800470e+03, -1.9244610e+02
2.5275730e+03, 1.8912580e+03, -2.2986420e+02
1.9761030e+03, 1.9061840e+03, -2.7930320e+02
1.5775240e+03, 1.9224670e+03, -3.3431000e+02
1.2656250e+03, 1.9401910e+03, -3.9778490e+02
9.9826400e+02, 1.9616400e+03, -4.8113910e+02
7.9687500e+02, 1.9853260e+03, -5.7874790e+02
6.2779020e+02, 2.0125870e+03, -7.0346560e+02
5.0551470e+02, 2.0411400e+03, -8.4402280e+02
3.9799530e+02, 2.0758730e+03, -1.0347860e+03
3.1550480e+02, 2.1148960e+03, -1.2655190e+03
2.5240380e+02, 2.1590340e+03, -1.5398570e+03
1.9862290e+02, 2.2180320e+03, -1.9052120e+03
1.5836150e+02, 2.2865470e+03, -2.3336490e+03
1.2555800e+02, 2.3751340e+03, -2.8751550e+03
1.0044640e+02, 2.4833530e+03, -3.5161050e+03
7.9002810e+01, 2.6303770e+03, -4.3638080e+03
6.3344600e+01, 2.8037180e+03, -5.3221290e+03
5.0223210e+01, 3.0355370e+03, -6.5333010e+03
3.8422130e+01, 3.3842850e+03, -8.3262370e+03
3.1250000e+01, 3.7355740e+03, -9.9989400e+03
2.4933510e+01, 4.2089370e+03, -1.2209330e+04
1.9862290e+01, 4.8130370e+03, -1.4923540e+04
1.5625000e+01, 5.6011170e+03, -1.8371350e+04
1.2400790e+01, 6.5772360e+03, -2.2422870e+04
9.9311400e+00, 7.7680100e+03, -2.7151370e+04
7.9449150e+00, 9.2166580e+03, -3.2821650e+04
6.3173850e+00, 1.1077610e+04, -3.9890120e+04
5.0080130e+00, 1.3393410e+04, -4.8552400e+04
3.9457070e+00, 1.6305800e+04, -5.9294250e+04
3.1586930e+00, 1.9588500e+04, -7.1384320e+04
2.5040060e+00, 2.3820190e+04, -8.6852900e+04
1.9980820e+00, 2.8708220e+04, -1.0477710e+05
1.5846860e+00, 3.4768210e+04, -1.2702820e+05
1.2668920e+00, 4.1785610e+04, -1.5298360e+05
9.9904100e-01, 5.0773800e+04, -1.8637840e+05
7.9234280e-01, 6.1416040e+04, -2.2605410e+05
6.3344590e-01, 7.3762430e+04, -2.7235460e+05
5.0403230e-01, 8.9035790e+04, -3.2955770e+05
4.0064100e-01, 1.0747980e+05, -3.9911480e+05
3.1672300e-01, 1.3101090e+05, -4.8579940e+05
2.5201610e-01, 1.5837200e+05, -5.8820250e+05
2.0032050e-01, 1.9200430e+05, -7.1305850e+05
1.5889830e-01, 2.3369110e+05, -8.6588960e+05
1.2600810e-01, 2.8398420e+05, -1.0509850e+06
1.0016030e-01, 3.4767260e+05, -1.2743450e+06
7.9449200e-02, 4.2553400e+05, -1.5466760e+06
6.3173900e-02, 5.2179530e+05, -1.8712050e+06
5.0133700e-02, 6.4015280e+05, -2.2669120e+06
3.9825800e-02, 7.8479130e+05, -2.7428020e+06
3.1629600e-02, 9.6622300e+05, -3.3206100e+06
2.5120600e-02, 1.1959130e+06, -4.0148510e+06
1.9955300e-02, 1.4596610e+06, -4.8503140e+06
1.5852200e-02, 1.7964390e+06, -5.8860540e+06
1.2590700e-02, 2.2614930e+06, -7.1126950e+06
1.0001100e-02, 2.7683580e+06, -8.5630770e+06
